"BibNumber","MinutesStartAfterNine","FinishMinutes"
22013,103.87,NA
22014,103.5,NA
22015,104.08,NA
22016,107.28,NA
22017,107.27,NA
22018,103.97,NA
22019,103.92,NA
22020,107.28,NA
22021,103.88,235.7
22022,104.15,NA
22023,107.28,NA
22024,107.28,NA
22025,104.23,NA
22026,104.13,NA
22027,104.05,NA
22028,104.4,NA
22029,104.15,NA
22030,104.05,NA
22031,104.27,229.61
22032,104.05,NA
22033,104.07,226
22034,104.22,NA
22035,103.82,NA
22036,105.87,NA
22037,104.98,NA
22039,103.07,221.09
22040,103.38,224.5
22041,109.77,NA
22042,103.78,240.06
22043,103.5,244.69
22044,104.98,NA
22045,103.17,NA
22046,103.03,236.69
22048,103.02,NA
22049,103.52,NA
22050,103.52,226.31
22051,104.35,NA
22052,110.32,220.53
22053,105.63,NA
22054,105.52,NA
22055,103.88,238.89
22056,104.62,NA
22057,106.9,226.92
22058,110.23,NA
22060,103.45,NA
22061,109.45,NA
22062,103.77,233.03
22063,105.28,NA
22064,104.53,NA
22065,104.53,NA
22066,103.85,240.95
22067,104.5,235.96
22068,105.92,NA
22069,109.93,NA
22070,108.98,NA
22071,109.83,NA
22072,105.63,NA
22073,106.62,NA
22074,105.7,NA
22075,105.22,224.21
22076,102.72,NA
22077,106.58,231.09
22078,110.3,233.35
22079,106.75,NA
22080,106.2,NA
22081,106.17,NA
22082,103.77,240.5
22083,103.35,NA
22084,105.43,NA
22085,110.22,NA
22086,103.98,NA
22087,109.93,NA
22089,110.3,NA
22090,105.68,NA
22091,104.72,NA
22092,105.03,236.82
22093,109.25,NA
22094,102.93,235.35
22095,102.75,238.79
22096,106.75,NA
22097,106.2,NA
22098,103.97,NA
22099,103.23,NA
22101,105.03,NA
22102,103.35,NA
22103,105.63,NA
22104,109.93,NA
22105,104.97,NA
22106,104.02,NA
22107,105.63,NA
22108,105.6,216.27
22109,106.62,NA
22110,106.67,NA
22111,109.83,NA
22112,106.58,231.1
22113,109.93,NA
22114,105.52,244.49
22115,103.33,242.91
22116,109.95,NA
22117,105.18,242.16
22118,104.87,245.64
22119,107.73,NA
22120,102.78,NA
22122,109.92,NA
22123,105.1,221.22
22124,105.7,NA
22125,103.32,NA
22126,109.93,NA
22127,110.55,NA
22128,108.93,NA
22129,106.77,NA
22130,106.78,NA
22131,109.93,NA
22132,106.75,NA
22133,104.02,NA
22134,107.7,NA
22135,101.92,NA
22136,106.83,NA
22137,110.23,NA
22138,104.02,NA
22139,105.12,NA
22140,105.68,NA
22141,104.02,NA
22143,103.32,NA
22144,105.05,210.68
22145,106.43,NA
22146,104.03,NA
22147,104.03,NA
22148,103.97,NA
22149,106.28,NA
22150,103.07,NA
22151,106.77,NA
22152,103.93,NA
22153,106.05,NA
22154,110.22,NA
22156,104.95,242.4
22157,103.32,232.49
22158,105.6,224.46
22159,105.22,NA
22160,110.22,NA
22161,105.68,NA
22162,106.3,NA
22163,105.63,NA
22164,107.75,NA
22165,106.4,NA
22166,110.3,217.42
22167,109.85,NA
22168,102.83,236.29
22169,106.43,NA
22170,104.18,NA
22171,105.62,NA
22172,103.72,NA
22173,105.6,216.24
22174,103.35,226.43
22175,109.95,NA
22176,104.62,NA
22177,107.22,NA
22178,103.8,241.5
22179,105.42,NA
22180,103.8,NA
22181,108.72,235.35
22182,102.75,211.19
22183,106.12,NA
22184,104.98,NA
22185,103.37,234.39
22186,103.42,208.86
22187,106.12,NA
22188,103.78,234.65
22189,103.58,NA
22190,102.9,236.99
22191,106.12,NA
22192,106.38,227.83
22194,105.53,NA
22195,105.93,NA
22196,103.82,NA
22197,103.1,NA
22198,103.53,NA
22199,103.22,221
22200,102.88,NA
22201,104.87,NA
22202,103.15,194.87
22203,103.6,NA
22204,103.93,NA
22207,101.12,214.58
22209,103.75,NA
22210,108.92,185.15
22211,104.08,NA
22212,101.98,182.92
22213,101.93,NA
22214,103.4,200.25
22215,105.45,NA
22216,103.03,214.62
22217,103.38,227.75
22218,103.4,NA
22219,105.58,NA
22220,103.03,NA
22221,103.03,NA
22222,103.12,194.57
22223,106.88,NA
22224,103.75,239.2
22225,109.77,NA
22226,103,243.48
22227,104.6,230.4
22228,106.93,NA
22229,103.92,NA
22230,102.28,NA
22232,103.57,225.04
22233,103.1,NA
22234,103.67,224.61
22235,82.65,221.52
22237,107.48,NA
22238,105.7,NA
22239,106.72,NA
22240,105.2,NA
22241,103.38,242.64
22242,105.27,238.32
22243,105.27,NA
22244,103.87,NA
22245,105.2,NA
22246,102.75,238.32
22247,100.18,242.12
22248,103.7,NA
22249,109.87,239.61
22250,109.02,NA
22251,105.85,NA
22252,106.72,NA
22253,106.72,NA
22254,102.38,201.03
22255,105.83,NA
22256,102.93,188.61
22257,103.35,237.74
22258,104.13,213.15
22259,106.28,NA
22260,107.55,NA
22261,103.03,NA
22262,103.23,NA
22263,107.25,NA
22264,104.07,243.2
22265,104.07,243.21
22266,102.15,NA
22267,103.98,230.58
22268,103.97,232.68
22269,103.47,NA
22271,103.95,NA
22272,104.35,NA
22273,105.22,NA
22274,102.92,NA
22275,102.93,NA
22276,104.15,228.82
22277,103.53,NA
22278,103.45,NA
22279,105.27,NA
22280,103.15,NA
22281,103.17,NA
22282,103.13,215.05
22283,103.35,NA
22284,103.23,242.38
22285,65.4,NA
22286,102.93,NA
22288,103.53,NA
22289,103.13,245.14
22290,104.1,230.43
22291,103.6,193.02
22292,103.98,NA
22293,102.82,203.49
22294,103.52,NA
22295,103.4,225.88
22296,103.13,208.92
22297,103.2,240.56
22298,103.2,212.26
22299,103.48,NA
22300,105.3,NA
22301,105.3,NA
22302,103.03,NA
22303,102.93,242.98
22304,102.8,NA
22305,103.97,NA
22306,104.48,NA
22307,110.08,NA
22308,102.82,NA
22309,103.83,NA
22310,103.83,NA
22311,103,222.06
22312,102.23,216.14
22313,110.03,NA
22314,105.38,NA
22315,104.88,203.9
22316,103.98,NA
22317,104.02,NA
22318,103.58,NA
22319,104.08,NA
22320,110.28,NA
22321,102.98,233.68
22322,102.82,NA
22323,104.07,NA
22325,104.07,NA
22326,102.95,NA
22327,104.38,244.08
22328,104.65,NA
22329,103.48,NA
22330,106.83,NA
22331,104.95,236.9
22332,103.9,192.3
22333,104.77,NA
22334,104.3,245.35
22335,103.95,236.97
22336,103.37,NA
22337,108.62,229.09
22338,102.83,NA
22339,104.77,NA
22340,103.9,211.79
22341,104.95,NA
22342,103.95,231.55
22343,110.32,NA
22344,108.63,229.08
22346,102.98,NA
22347,103.77,NA
22348,103.85,NA
22349,105.5,223.04
22350,108.68,NA
22351,104.35,NA
22352,105.67,NA
22353,103.52,NA
22354,103.52,NA
22355,107.48,NA
22357,99.98,NA
22358,103.83,NA
22359,103.7,NA
22360,103.7,NA
22361,104.85,NA
22362,107.03,NA
22363,103,243.98
22364,110.33,NA
22365,103.28,NA
22366,103.55,244.95
22367,102.92,NA
22368,103.62,NA
22369,101.27,215.65
22370,104.73,NA
22371,108.17,238.38
22372,110.65,NA
22373,103.25,NA
22374,104.57,NA
22375,100.73,NA
22376,104.32,NA
22379,104.38,NA
22380,103.47,NA
22381,103.58,NA
22382,103.57,NA
22383,105.5,NA
22384,104.45,NA
22385,103.58,240.78
22386,103.3,208.61
22387,104.83,NA
22388,104.25,NA
22389,106.28,NA
22391,102.87,NA
22392,103.7,NA
22393,107.07,NA
22394,104.43,NA
22395,104.98,NA
22396,104.35,232.59
22397,104.38,227.67
22398,104.38,NA
22399,105.62,240.95
22400,105.12,220.79
22401,103.58,245.5
22402,103.75,NA
22403,104.27,NA
22404,104.45,221.04
22405,103.2,217.42
22406,105.52,212.14
22407,104.63,NA
22408,103.5,NA
22409,105.6,203.34
22410,105.4,NA
22411,105.38,NA
22412,105.38,NA
22413,103.65,228.14
22414,105.95,NA
22415,105.93,NA
22416,102.85,NA
22419,107.33,233.38
22420,103.62,NA
22421,105.4,NA
22422,105.42,NA
22423,103.62,NA
22424,104,NA
22426,103.35,234.83
22427,107.12,NA
22428,104.35,NA
22429,108.52,NA
22430,103.48,NA
22431,104.25,242.04
22432,104.23,221.91
22433,104.77,239.89
22434,107.58,NA
22435,105.22,NA
22436,105.23,NA
22437,103.68,NA
22438,104.58,238.97
22439,105.37,NA
22440,104.02,NA
22441,104.3,NA
22442,103.18,193.74
22443,106.02,NA
22444,103.8,NA
22445,107.37,NA
22446,104,NA
22447,103.18,NA
22448,103.28,NA
22449,106.75,NA
22450,104.92,NA
22451,103.23,232.28
22452,104.23,NA
22453,107.48,233.03
22454,105.07,NA
22455,104.52,233.48
22456,103.85,237.92
22457,104.45,NA
22458,106.62,NA
22459,105.95,NA
22460,103.18,NA
22461,104.98,NA
22462,106.13,232.16
22463,104.82,NA
22464,103.55,NA
22465,103,218.94
22466,103.57,NA
22467,105.58,NA
22468,102.93,228.35
22469,105.4,NA
22470,105.17,NA
22471,107.08,NA
22472,105.9,212.7
22473,106.47,NA
22474,103.08,NA
22475,105.02,NA
22476,107.52,NA
22477,107.5,NA
22478,104.38,NA
22479,104.27,NA
22480,104.2,NA
22481,104.17,NA
22482,105.4,NA
22483,102.63,241.84
22484,103.55,NA
22485,105.05,218
22486,105.05,224.74
22487,103.77,NA
22488,103.77,NA
22489,104.38,241.23
22490,108.6,NA
22491,102.73,245.07
22492,106.7,NA
22493,103.7,224.1
22494,106.83,NA
22495,105.28,NA
22496,104.32,225.72
22497,104.32,NA
22498,104.58,NA
22499,104.63,NA
22500,107.78,NA
22501,104.3,NA
22502,103.45,NA
22503,103.7,NA
22504,107.72,NA
22505,103.63,NA
22506,103.13,220.22
22507,109.3,NA
22508,103.22,203.16
22509,103.05,NA
22510,103.22,NA
22511,104.43,NA
22512,103.58,228.82
22513,102.75,NA
22514,103.97,NA
22515,103.47,208.52
22516,104.08,NA
22517,104.65,NA
22518,105.1,NA
22519,103.37,NA
22520,105.15,NA
22521,108.22,NA
22522,103.22,243.43
22523,103.03,NA
22524,105.58,NA
22525,103.28,234.52
22526,103,226.19
22527,103.22,NA
22528,103.3,NA
22529,103.32,NA
22530,103.68,NA
22531,101.03,218.26
22532,104.58,NA
22533,104.82,NA
22534,103.47,NA
22535,104.13,NA
22536,103.58,246.53
22537,104.92,NA
22538,107.07,NA
22539,103.48,239.15
22540,103.05,NA
22542,104.85,NA
22543,104.1,NA
22544,103.5,236.95
22545,104.73,NA
22546,103.05,237.7
22547,102.65,NA
22548,104.12,238.29
22549,103.35,213.76
22550,104.05,240.14
22551,104.03,NA
22552,102.35,239.26
22553,104.63,233.88
22554,103.5,231.45
22555,103.25,NA
22556,102.33,NA
22557,104.08,191.38
22558,103.48,238.21
22559,107.2,NA
22560,104.27,224.57
22561,103.18,214.08
22562,103.67,NA
22563,103.47,NA
22564,104.57,NA
22565,107.42,NA
22566,103.22,233.81
22567,106.43,NA
22568,105.22,NA
22569,104.33,NA
22570,102.92,NA
22572,104.1,NA
22573,103.47,NA
22574,104.1,198.37
22575,103.03,NA
22576,103.85,232.77
22577,103.62,NA
22578,104.77,NA
22579,103.87,NA
22580,103.97,NA
22581,103.87,NA
22582,104.42,NA
22584,103.52,NA
22585,104.7,NA
22586,103.58,NA
22587,103.95,NA
22588,104.3,NA
22592,108.35,223.34
22593,103.57,NA
22594,106.38,NA
22595,105.23,NA
22596,104.3,249.54
22597,103.43,NA
22599,103.98,NA
22600,104.72,NA
22601,103.97,NA
22604,104.98,NA
22605,103.37,233.74
22606,106.38,NA
22607,103.77,240.76
22608,104.17,NA
22609,103.92,NA
22610,104.3,NA
22611,106.4,NA
22612,106.02,NA
22613,103.45,230.81
22614,103.8,NA
22615,106.4,NA
22616,103.52,NA
22617,104.17,NA
22618,103.93,242.65
22619,103.77,214.61
22620,104.1,220.86
22621,103.43,NA
22622,103.78,NA
22623,104.42,NA
22624,103.58,NA
22625,105.18,NA
22626,104.28,235.42
22627,104.1,NA
22628,103.97,NA
22629,103.88,NA
22630,102.9,171.13
22632,103.6,NA
22633,103.53,NA
22634,102.98,206.6
22635,102.98,NA
22636,104.65,NA
22637,103.5,NA
22638,102.73,NA
22640,104.9,NA
22641,105.5,NA
22642,103.07,NA
22643,104.65,NA
22644,105.57,NA
22645,105.37,NA
22646,103.93,NA
22647,103.88,NA
22648,103.9,NA
22649,103.63,NA
22650,104.1,211.78
22651,104.27,NA
22652,103.58,NA
22653,103.15,NA
22654,103.92,233.74
22656,105.33,234.83
22657,104.45,NA
22658,102.83,210.98
22659,103.17,212.71
22660,105.22,236.51
22661,104.98,NA
22662,103.35,NA
22663,103.93,NA
22664,103.87,NA
22665,103.48,221.21
22666,103.83,232.28
22667,104,NA
22670,104,NA
22671,104.27,NA
22672,103.87,NA
22673,104.23,192.51
22674,105.53,NA
22675,105.08,NA
22676,103.02,216.61
22678,104.27,241.09
22679,103.35,NA
22681,103.95,NA
22682,103.87,NA
22683,105.15,217.28
22684,106.27,NA
22686,105.37,230.92
22687,103.58,NA
22688,104.42,NA
22689,103.83,NA
22690,104.4,NA
22691,103.58,242.63
22692,103.17,223.66
22693,105.8,NA
22694,103.92,NA
22695,107.8,NA
22697,109.28,NA
22698,104.7,NA
22699,103.62,NA
22700,103.9,236.11
22703,103.52,NA
22704,103.32,221.34
22706,103.48,NA
22707,105.23,NA
22708,104,NA
22709,104.43,NA
22710,103.62,NA
22711,103.78,NA
22712,103.57,NA
22713,104.78,NA
22714,104.43,NA
22716,103.38,NA
22717,103.62,237.1
22718,103.93,243.04
22719,80.85,NA
22720,104,NA
22721,103.78,NA
22722,106.37,NA
22723,107,NA
22724,103.3,NA
22725,103.68,NA
22726,106.48,NA
22727,102.75,227.62
22728,106.85,226.23
22729,103.82,229.92
22730,104.18,NA
22731,105.23,232.02
22732,107.25,NA
22733,107.25,NA
22734,103.4,NA
22735,103.4,246.12
22736,104.73,NA
22737,103.22,232.19
22738,105.42,NA
22740,102.85,NA
22741,103.57,NA
22742,105.85,NA
22743,105.85,NA
22744,105.85,NA
22745,105.85,NA
22746,101.58,192.59
22747,105.15,NA
22748,105.15,NA
22749,110.1,235.82
22751,107.22,NA
22752,105.55,NA
22753,105.22,NA
22754,103.88,NA
22755,103.53,NA
22756,103.27,NA
22757,103.47,NA
22758,103.78,NA
22759,103.63,NA
22760,103.98,227.74
22761,108.82,NA
22762,104.37,238.78
22763,104.1,NA
22764,103.63,NA
22765,104.27,NA
22766,106.23,NA
22767,108.82,NA
22768,103.17,NA
22769,103.45,197.12
22770,102.7,NA
22771,104.45,206.2
22772,102.33,NA
22773,103.38,NA
22774,103.82,NA
22775,103.83,NA
22776,103.43,NA
22777,107.02,NA
22779,104.03,NA
22780,103.9,NA
22781,102.87,210.97
22782,101.92,NA
22783,103.58,NA
22784,103.33,NA
22785,103.38,215.06
22786,102.92,242.91
22787,103.48,NA
22788,103.98,NA
22789,103.72,NA
22790,109.52,222.34
22791,103.87,NA
22792,105.3,NA
22793,103.48,NA
22794,103.33,241.74
22795,104.7,NA
22796,110.27,NA
22797,110.27,NA
22798,105.47,NA
22799,104.78,NA
22800,110.7,NA
22801,104.13,NA
22802,105.95,NA
22803,104.42,NA
22804,106.12,NA
22806,108.03,NA
22807,104.93,NA
22808,106.38,NA
22809,103.05,NA
22810,107.92,NA
22811,107.63,NA
22812,105.18,NA
22813,105.17,NA
22814,102.85,NA
22815,105.03,NA
22816,108.85,NA
22817,107.35,NA
22818,103.18,221.24
22819,106.45,NA
22820,103.55,NA
22821,103.5,NA
22822,102.22,207.43
22823,103.15,NA
22824,104.28,NA
22825,103.57,NA
22826,104.43,NA
22827,103.47,NA
22828,103.53,NA
22829,102.42,232.02
22830,103.77,NA
22831,103.4,NA
22832,103.4,NA
22833,103.27,NA
22834,103.4,NA
22835,103.92,NA
22836,106.38,NA
22838,103.4,NA
22839,103.4,NA
22840,103.43,NA
22841,102.13,181.2
22842,102.67,NA
22843,103.43,240.74
22844,103.17,230.79
22845,103.53,NA
22846,104.12,NA
22848,103.92,NA
22849,103.92,NA
22850,102.85,231.15
22851,106.9,NA
22852,105.1,NA
22853,102.8,NA
22854,103.92,NA
22855,102.83,NA
22856,105.75,NA
22857,105.22,NA
22858,102.83,NA
22859,105.42,NA
22860,103.07,NA
22861,105.47,NA
22862,102.07,240.76
22863,108.85,221.31
22864,103.87,NA
22865,104.37,NA
22866,106.25,230.7
22867,110.72,NA
22868,109.85,NA
22869,103.05,NA
22870,104.72,NA
22871,106.93,NA
22872,103.6,NA
22873,103.25,NA
22874,110.7,NA
22875,108,220.18
22876,103.77,NA
22877,106.32,NA
22878,105.35,NA
22879,104.78,NA
22880,104.93,NA
22881,104.92,NA
22882,103.55,NA
22883,105.08,220.09
22884,103.25,212
22885,108.33,NA
22886,108.07,224.25
22887,104.1,NA
22888,103.72,NA
22889,103.9,NA
22890,103.9,NA
22891,105.53,NA
22892,107.7,NA
22893,107.7,NA
22894,107.7,NA
22895,102.98,211.95
22896,103.42,NA
22897,104.48,NA
22898,106.92,NA
22899,102.85,NA
22900,103.88,NA
22901,108.03,208.23
22902,103.67,NA
22904,103.85,NA
22905,104.08,NA
22906,105.85,NA
22907,103.05,NA
22908,103.12,NA
22909,107.48,NA
22910,107.23,NA
22911,109.87,NA
22912,110.7,NA
22913,108.1,226.05
22915,103.85,243.49
22916,103.05,NA
22917,105,234.3
22918,105.67,NA
22919,105.67,NA
22920,108.37,NA
22921,107.28,NA
22922,107.28,NA
22924,103.02,207.21
22925,100.12,196.59
22926,104.1,NA
22927,105.05,206.91
22928,103.43,NA
22929,104.12,228.39
22930,103.83,236.34
22931,104.92,NA
22932,102.92,224.77
22933,86.55,NA
22934,103.13,NA
22935,103.13,224.39
22936,103.05,233.83
22937,103.67,NA
22938,101.57,192.62
22939,84.3,NA
22940,103.13,NA
22941,103.93,NA
22942,103.07,NA
22943,106.63,NA
22944,106.52,NA
22945,101.08,194.15
22946,103.43,NA
22947,103.2,NA
22948,103.13,235.93
22949,104.07,NA
22950,103.15,NA
22952,105.1,206.53
22953,101.62,227.59
22954,101.72,203.01
22955,102.15,248.74
22956,103.48,NA
22957,102.9,228.8
22958,103.95,NA
22959,103.33,203.62
22960,103.17,NA
22961,104.12,211.82
22962,103.33,NA
22963,103.2,NA
22964,103.87,NA
22965,103.35,247.01
22966,102.87,238.25
22967,104.97,207.32
22968,106.58,NA
22969,107.33,NA
22970,103.83,NA
22971,104.85,235.24
22972,103.83,238.91
22973,103.83,NA
22974,103.85,NA
22975,103.87,225.91
22976,103.82,NA
22977,103.2,NA
22979,103.23,NA
22980,113.08,NA
22981,106.03,NA
22982,105.58,NA
22983,105.97,NA
22984,106.5,NA
22985,103.43,NA
22986,103.85,233.22
22987,103.42,NA
22988,102.15,NA
22989,106.43,NA
22990,105.8,NA
22991,103.72,NA
22992,103.17,NA
22993,103.27,NA
22994,103.07,NA
22995,103.63,NA
22996,103.95,NA
22997,103.4,NA
22998,82.68,223.85
22999,104.42,NA
23000,103.72,188.99
23001,104.47,211.26
23002,104.82,NA
23003,103.42,NA
23004,105.53,NA
23005,104.58,235.07
23006,105.27,NA
23007,105.28,NA
23008,103.82,NA
23010,104.5,NA
23011,106.05,241.6
23012,106.65,NA
23013,104.05,NA
23014,105.45,242.81
23015,104.55,200.68
23016,103.62,238.29
23017,105.3,NA
23018,105.72,NA
23019,104.65,NA
23020,104,NA
23021,106.55,NA
23022,106.03,238.1
23023,104.13,NA
23024,105.17,NA
23025,104.72,NA
23026,104.2,NA
23027,105.42,NA
23028,106.57,NA
23029,105.15,NA
23030,105.13,NA
23031,105.98,NA
23032,106.52,235.89
23033,105.23,NA
23034,104.67,NA
23035,104.83,NA
23036,105.18,NA
23037,104.67,NA
23038,104.27,235.58
23039,107.63,NA
23040,103.95,NA
23041,104.27,NA
23042,104.68,NA
23043,104.6,240.16
23044,106.9,NA
23046,106.08,241.89
23047,102.87,NA
23048,103.93,NA
23049,103.93,239.15
23050,106.55,NA
23051,105.07,NA
23052,105.7,NA
23053,106.37,NA
23054,105.73,NA
23055,104.23,NA
23056,105.02,NA
23057,104.55,NA
23058,105.08,NA
23059,104.78,NA
23060,102.6,223.24
23061,104.17,NA
23062,105.13,NA
23063,104.45,NA
23064,105.67,NA
23065,105.05,NA
23066,104.07,NA
23067,104.48,NA
23068,104.55,NA
23069,105,NA
23070,105.08,213.9
23071,104.88,NA
23072,104.65,223.16
23073,105.32,NA
23074,104.57,NA
23076,104.97,NA
23077,105.52,NA
23078,105.55,NA
23079,104.83,NA
23080,107.12,NA
23081,103.98,245.03
23082,105.5,222.63
23083,86.07,234.21
23084,107.03,NA
23085,106.2,NA
23086,105.43,NA
23087,104.62,NA
23088,105.93,NA
23089,105.13,NA
23090,107.52,NA
23091,105.05,NA
23092,105.82,NA
23093,103.98,239.49
23094,104.67,NA
23095,106.45,NA
23096,104.65,NA
23097,105.15,NA
23098,105.83,241.32
23099,104.95,NA
23101,104,NA
23102,105.02,NA
23103,104.28,242.41
23104,105.62,NA
23105,105.35,NA
23106,106.47,NA
23107,106.02,NA
23109,105.5,NA
23111,104.85,NA
23112,105.33,NA
23113,104.72,NA
23114,106.1,NA
23115,86.75,NA
23116,103.28,214.09
23117,104.85,NA
23118,103.93,NA
23119,105.47,210.13
23120,106.37,NA
23121,104.95,224.33
23122,104.72,NA
23123,104.92,NA
23124,103.4,228.91
23125,104.6,243.48
23126,104.38,220.86
23127,104.52,NA
23128,104.68,NA
23130,104.33,NA
23132,104.75,243.85
23133,104.53,NA
23134,104.7,241.34
23135,104.3,NA
23136,103.73,212.96
23137,84.05,229.88
23138,105.5,NA
23139,104.38,NA
23140,104.63,NA
23141,103.95,227.43
23142,105.35,NA
23143,105.02,NA
23144,104.23,NA
23145,104.67,221.32
23146,105.88,NA
23147,105.05,NA
23148,105.45,NA
23149,104.83,NA
23150,104.43,NA
23151,104.53,NA
23152,104.13,NA
23153,104.22,NA
23154,104.4,NA
23155,104.98,NA
23156,106.82,NA
23157,106.83,NA
23158,104.63,237.17
23159,105.53,NA
23160,104.62,NA
23161,104.28,NA
23162,106.28,216.76
23164,105.98,229.78
23165,104.72,NA
23166,106.2,NA
23167,105.13,239.58
23168,105.55,NA
23169,104.68,NA
23170,103.87,224.57
23171,103.93,NA
23172,105.73,NA
23174,104.72,NA
23175,104.15,240.51
23176,104.8,NA
23177,104.58,233
23178,106.03,NA
23179,104.57,NA
23180,103.73,207.49
23181,105.52,NA
23182,104.4,NA
23183,104.32,245.56
23184,104.45,NA
23185,105.43,NA
23186,103.42,NA
23187,104.52,NA
23188,104.95,238.05
23189,109.33,NA
23190,104.05,218.15
23191,104.8,NA
23192,105.07,NA
23193,105.23,NA
23194,103.87,240.59
23195,105.57,NA
23196,106.03,NA
23197,104.58,226.01
23198,104.87,NA
23199,104.8,NA
23200,104.95,239.43
23201,104.7,242.64
23202,105.6,NA
23203,105.68,NA
23204,105.28,NA
23205,107.18,NA
23206,104.55,243.33
23207,104.13,NA
23208,104.58,NA
23209,105.98,217.38
23210,103.72,203.77
23211,104.3,NA
23212,104.33,239.4
23213,105.65,NA
23214,104.65,NA
23215,104.45,NA
23216,105.32,216.31
23217,104.57,NA
23218,105.17,NA
23219,105.93,NA
23220,104.48,240.17
23221,104.03,237.95
23222,104.97,NA
23223,104.93,NA
23224,104.83,NA
23225,104.13,NA
23226,104.38,216.27
23227,104.67,NA
23228,105.63,NA
23229,104.83,NA
23230,104.25,NA
23231,104.7,NA
23232,103.97,NA
23233,103.97,NA
23234,106.13,NA
23235,104.47,215.02
23236,106.02,NA
23237,105.22,NA
23238,105,244.43
23239,104.45,NA
23240,104.18,210.36
23241,103.88,NA
23242,63.83,236.56
23243,104.52,NA
23245,103.97,NA
23246,104.48,NA
23248,104.38,NA
23249,104.23,NA
23250,104.62,NA
23251,104.93,NA
23252,104.93,NA
23253,105.52,NA
23254,103.13,228.37
23255,104.63,NA
23256,104.22,NA
23257,105.03,241.91
23258,105.7,NA
23259,105.3,NA
23260,109.05,NA
23261,105.05,NA
23262,106.48,NA
23263,105.9,NA
23264,104.7,NA
23265,107.77,NA
23266,103.73,190.34
23267,104.68,NA
23268,104.6,NA
23269,105.28,NA
23270,105.45,NA
23271,103.28,211.04
23272,105.43,NA
23273,106.57,NA
23274,104.95,NA
23275,104.22,NA
23276,105.18,NA
23277,103.67,239.28
23278,104.98,NA
23279,104.32,NA
23280,104.53,NA
23281,104.08,NA
23282,104.17,NA
23283,104.25,NA
23284,105.73,NA
23285,105.12,NA
23286,104.92,NA
23287,104.52,NA
23288,105.55,NA
23289,104.32,NA
23290,104.43,NA
23291,104.53,NA
23292,104.62,NA
23293,104.08,247.14
23294,104.92,NA
23296,105.65,NA
23297,106,NA
23299,105.12,NA
23300,104.22,NA
23301,105.07,227.25
23302,104.55,201.61
23304,105.65,NA
23305,104.75,NA
23306,107,NA
23307,105.03,NA
23308,105.02,NA
23309,104.23,NA
23310,105.05,NA
23311,104.78,NA
23312,104.32,243.62
23313,104.5,NA
23314,83.63,NA
23315,105.5,NA
23316,104.95,NA
23317,105.55,NA
23318,105.03,238.72
23319,105.15,NA
23320,105.05,NA
23321,103.73,183.36
23322,104.8,NA
23323,104.92,NA
23324,104.77,NA
23325,103.65,NA
23326,104.23,NA
23327,104.9,221.15
23328,104.13,215.61
23329,105.28,243.39
23330,104.25,NA
23331,103.63,NA
23332,103.83,NA
23333,104.5,NA
23334,104.62,NA
23335,104.25,NA
23336,104.68,NA
23337,104.7,NA
23338,105.17,NA
23339,104.95,NA
23340,104.25,NA
23341,107.62,NA
23342,105.7,NA
23343,104.62,242.25
23344,104.58,NA
23345,105.2,NA
23347,104.72,244.26
23348,105.12,NA
23349,103.97,NA
23350,105.85,NA
23351,104.85,NA
23352,109.32,236.38
23353,103.42,238.37
23354,103.45,NA
23355,105.03,NA
23356,104.5,227.41
23357,105.82,NA
23358,105.82,NA
23359,105.5,NA
23360,106.57,NA
23361,104.75,NA
23362,104.5,NA
23363,107.3,232.32
23364,104.7,NA
23365,104.65,210.79
23366,105.6,NA
23367,103.63,NA
23368,105.07,NA
23369,104.63,NA
23370,103.7,NA
23371,104.82,NA
23372,104.92,NA
23373,105.48,NA
23374,107.4,NA
23375,105.07,NA
23376,109.1,NA
23377,105.68,NA
23378,104.07,220.58
23379,105.15,NA
23380,105.9,NA
23381,104.8,238.54
23382,105.97,NA
23383,105.68,NA
23384,105.02,NA
23385,104.87,NA
23386,105.03,240.43
23387,105.02,221.36
23388,104.62,NA
23389,106.2,237.25
23390,104.75,NA
23391,104.57,NA
23392,103.72,217.4
23393,106.38,NA
23394,106.38,NA
23395,104.67,NA
23396,104.7,NA
23397,104.73,NA
23398,104.12,241.01
23399,104.73,NA
23400,104.73,NA
23401,104.52,211.23
23402,104.02,NA
23403,107.12,NA
23404,105.28,217.81
23405,104.7,241.16
23406,104.75,NA
23407,103.87,NA
